LAT,LON,YEAR,MO,DY,RH2M,QV2M,T2M_MAX,T2M_MIN,T2M,T2M_RANGE
45.73751,7.32011,2020,2,15,62.38,0.002371,1.04,-6.02,-2.75,7.06
45.73751,7.32011,2020,2,16,62.58,0.002827,1.97,-3.17,-0.41,5.14
45.73751,7.32011,2020,2,17,77.03,0.003367,2.38,-6.7,-0.91,9.08
45.73751,7.32011,2020,2,18,86.7,0.002399,-2.07,-11.97,-6.96,9.9
45.73751,7.32011,2020,2,19,89.27,0.002339,-2,-12.32,-7.71,10.32
45.73751,7.32011,2020,2,20,85.75,0.002663,1.14,-11.67,-5.48,12.81
45.73751,7.32011,2020,2,21,78.81,0.002786,-0.06,-7.11,-3.72,7.05
45.73751,7.32011,2020,2,22,63.58,0.002811,2.73,-3.45,-0.63,6.18
45.73751,7.32011,2020,2,23,71.33,0.003214,3.85,-3.97,-0.39,7.82
45.73751,7.32011,2020,2,24,83.99,0.003762,3.31,-5.66,-0.57,8.97
45.73751,7.32011,2020,2,25,86.85,0.003265,1.08,-6.86,-3.13,7.94
45.73751,7.32011,2020,2,26,83.53,0.002283,-5.63,-10.16,-7.44,4.53
45.73751,7.32011,2020,2,27,89.64,0.002478,-1.71,-13.63,-7.24,11.93
45.73751,7.32011,2020,2,28,72.51,0.002107,-1.36,-12.34,-6.45,10.98
45.73751,7.32011,2020,2,29,91.46,0.003566,-0.38,-4.3,-2.65,3.92
45.73751,7.32011,2020,3,1,88.64,0.003065,-0.53,-8.76,-4.33,8.23
45.73751,7.32011,2020,3,2,87.96,0.002806,-2.81,-8.4,-5.54,5.59
45.73751,7.32011,2020,3,3,84.36,0.002258,-5.02,-12.27,-7.72,7.25
45.73751,7.32011,2020,3,4,83.42,0.002262,-2.09,-13.13,-7.42,11.04
45.73751,7.32011,2020,3,5,93.78,0.003383,-1.19,-5.84,-3.78,4.65
45.73751,7.32011,2020,3,6,87.94,0.002418,-3.81,-11.13,-7.37,7.32
45.73751,7.32011,2020,3,7,89.18,0.002205,-3.35,-13.08,-8.56,9.74
45.73751,7.32011,2020,3,8,71.51,0.00228,0.61,-13.3,-5.2,13.91
45.73751,7.32011,2020,3,9,88.35,0.002796,-2.18,-10.19,-5.36,8
45.73751,7.32011,2020,3,10,93.15,0.003464,1.69,-10.58,-3.16,12.27
45.73751,7.32011,2020,3,11,87.92,0.004276,3.53,-2.06,0.55,5.59
45.73751,7.32011,2020,3,12,92.89,0.004701,3.63,-3.25,1.07,6.88
45.73751,7.32011,2020,3,13,88.48,0.003685,1.49,-6.56,-1.63,8.05
45.73751,7.32011,2020,3,14,86.92,0.003239,0.98,-6.51,-3.14,7.5
45.73751,7.32011,2020,3,15,96.88,0.003029,-0.16,-10.35,-5.43,10.19
45.73751,7.32011,2020,3,16,89.35,0.003198,1.32,-9.84,-3.59,11.16
45.73751,7.32011,2020,3,17,74.35,0.003341,2.61,-4.95,-0.42,7.56
45.73751,7.32011,2020,3,18,78.68,0.003706,2.6,-2.38,0.21,4.98
